code,bioguide_id,party,thomas_id,title,member_name,rank
HSAP02,C001051,majority,01752,,John R. Carter,8
HSAP02,D000600,majority,01717,,Mario Diaz-Balart,9
HSAP02,G000560,majority,01979,,Tom Graves,10
HSAP02,V000108,minority,01188,Ranking Member,Peter J. Visclosky,1
HSAP02,M001143,minority,01653,,Betty McCollum,2
HSAP02,I000057,minority,01663,,Steve Israel,3
HSAP02,R000577,minority,01756,,Tim Ryan,4
HSAP02,R000576,minority,01728,,C. A. Dutch Ruppersberger,5
HSAP02,K000009,minority,00616,,Marcy Kaptur,6
SSEV10,C001047,majority,01676,Chairman,Shelley Moore Capito,1
SSEV10,V000127,majority,01609,,David Vitter,2
SSEV10,B001261,majority,01881,,John Barrasso,3
SSEV10,C000880,majority,00250,,Mike Crapo,4
SSEV10,S001141,majority,01548,,Jeff Sessions,5
SSEV10,W000437,majority,01226,,Roger F. Wicker,6
SSEV10,F000463,majority,02179,,Deb Fischer,7
SSEV10,I000024,majority,00583,Ex Officio,James M. Inhofe,8
SSEV10,C000174,minority,00179,Ranking Member,Thomas R. Carper,1
SSEV10,C000141,minority,00174,,Benjamin L. Cardin,2
SSEV10,S000033,minority,01010,,Bernard Sanders,3
SSEV10,W000802,minority,01823,,Sheldon Whitehouse,4
SSEV10,M001176,minority,01900,,Jeff Merkley,5
SSEV10,M000133,minority,00735,,Edward J. Markey,6
SSEV10,B000711,minority,00116,Ex Officio,Barbara Boxer,7
SSAP01,M000934,majority,01507,Chairman,Jerry Moran,1
SSAP01,B000575,majority,01464,,Roy Blunt,2
SSAP01,C000567,majority,00213,,Thad Cochran,3
SSAP01,M000355,majority,01395,,Mitch McConnell,4
SSAP01,C001035,majority,01541,,Susan M. Collins,5
SSAP01,H001061,majority,02079,,John Hoeven,6
SSAP01,D000618,majority,02138,,Steve Daines,7
SSAP01,M001176,minority,01900,Ranking Member,Jeff Merkley,1
SSAP01,F000062,minority,01332,,Dianne Feinstein,2
SSAP01,T000464,minority,01829,,Jon Tester,3
SSAP01,U000039,minority,01567,,Tom Udall,4
SSAP01,L000174,minority,01383,,Patrick J. Leahy,5
SSAP01,B001230,minority,01558,,Tammy Baldwin,6
SSAP01,M000702,minority,00802,Ex Officio,Barbara A. Mikulski,7
HSGO,C001076,majority,01956,Chair,Jason Chaffetz,1
HSGO,M000689,majority,00800,,John L. Mica,2
HSGO,T000463,majority,01741,,Michael R. Turner,3
HSGO,D000533,majority,00322,,John J. Duncan Jr.,4
HSGO,J000289,majority,01868,,Jim Jordan,5
HSGO,W000798,majority,01855,,Tim Walberg,6
HSGO,A000367,majority,02029,,Justin Amash,7
HSGO,G000565,majority,01992,,Paul A. Gosar,8
HSGO,D000616,majority,02062,,Scott DesJarlais,9
HSGO,G000566,majority,02058,,Trey Gowdy,10
HSGO,F000460,majority,02067,,Blake Farenthold,11
HSGO,L000571,majority,01960,,Cynthia M. Lummis,12
HSGO,M001184,majority,02094,,Thomas Massie,13
HSGO,M001187,majority,02142,,Mark Meadows,14
HSGO,D000621,majority,02116,,Ron DeSantis,15
HSGO,M001182,majority,02059,,Mick Mulvaney,16
HSGO,B001297,majority,02233,,Ken Buck,17
HSGO,W000819,majority,02255,,Mark Walker,18
HSGO,B001294,majority,02241,,Rod Blum,19
HSGO,H001071,majority,02237,,Jody B. Hice,20
HSGO,R000604,majority,02265,,Steve Russell,21
HSGO,C001103,majority,02236,,"Earl L. ""Buddy"" Carter",22
HSGO,G000576,majority,02276,,Glenn Grothman,23
HSGO,H001073,majority,02269,,Will Hurd,24
HSGO,P000609,majority,02221,,Gary J. Palmer,25
HSGO,C000984,minority,00256,Ranking Member,Elijah E. Cummings,1
HSGO,M000087,minority,00729,,Carolyn B. Maloney,2
HSGO,N000147,minority,00868,,Eleanor Holmes Norton,3
HSGO,C001049,minority,01654,,Wm. Lacy Clay,4
HSGO,L000562,minority,01686,,Stephen F. Lynch,5
HSGO,C000754,minority,00231,,Jim Cooper,6
HSGO,C001078,minority,01959,,Gerald E. Connolly,7
HSGO,C001090,minority,02159,,Matt Cartwright,8
HSGO,D000622,minority,02123,,Tammy Duckworth,9
HSGO,K000385,minority,02190,,Robin L. Kelly,10
HSGO,L000581,minority,02252,,Brenda L. Lawrence,11
HSGO,L000582,minority,02230,,Ted Lieu,12
HSGO,W000822,minority,02259,,Bonnie Watson Coleman,13
HSGO,P000610,minority,02274,,Stacey E. Plaskett,14
HSGO,D000623,minority,02227,,Mark DeSaulnier,15
HSGO,B001296,minority,02267,,Brendan F. Boyle,16
HSGO,W000800,minority,01879,,Peter Welch,17
HSGO,L000580,minority,02146,,Michelle Lujan Grisham,18
HSAP20,D000600,majority,01717,Chair,Mario Diaz-Balart,1
HSAP20,J000295,majority,02154,,David P. Joyce,2
HSAP20,C001048,majority,01670,,John Abney Culberson,3
HSAP20,Y000063,majority,02021,Vice Chair,Kevin Yoder,4
HSAP20,J000296,majority,02199,,David W. Jolly,5
HSAP20,Y000066,majority,02242,,David Young,6
HSAP20,J000297,majority,02278,,Evan H. Jenkins,7
HSAP20,P000523,minority,00930,Ranking Member,David E. Price,1
HSAP20,Q000023,minority,01967,,Mike Quigley,2
HSAP20,R000577,minority,01756,,Tim Ryan,3
HSAP20,C001063,minority,01807,,Henry Cuellar,4
HSWM04,T000462,majority,01664,Chair,Patrick J. Tiberi,1
HSWM04,N000181,majority,01710,,Devin Nunes,2
HSWM04,B000755,majority,01468,,Kevin Brady,3
HSWM04,R000578,majority,01810,,David G. Reichert,4
HSWM04,B001260,majority,01840,,Vern Buchanan,5
HSWM04,S001172,majority,01860,,Adrian Smith,6
HSWM04,J000290,majority,01921,,Lynn Jenkins,7
HSWM04,B001255,majority,01787,,Charles W. Boustany Jr.,8
HSWM04,P000594,majority,01930,,Erik Paulsen,9
HSWM04,M001158,majority,01806,,Kenny Marchant,10
HSWM04,R000053,minority,00944,Ranking Member,Charles B. Rangel,1
HSWM04,N000015,minority,00854,,Richard E. Neal,2
HSWM04,B000574,minority,00099,,Earl Blumenauer,3
HSWM04,K000188,minority,01498,,Ron Kind,4
HSWM04,B000287,minority,00070,,Xavier Becerra,5
HSWM04,P000096,minority,01510,,Bill Pascrell Jr.,6
SSFR15,B001261,majority,01881,Chairman,John Barrasso,1
SSFR15,P000612,majority,02286,,David Perdue,2
SSFR15,R000584,majority,01896,,James E. Risch,3
SSFR15,F000444,majority,01633,,Jeff Flake,4
SSFR15,G000562,majority,01998,,Cory Gardner,5
SSFR15,C001071,majority,01825,Ex Officio,Bob Corker,6
SSFR15,U000039,minority,01567,Ranking Member,Tom Udall,1
SSFR15,B000711,minority,00116,,Barbara Boxer,2
SSFR15,S001181,minority,01901,,Jeanne Shaheen,3
SSFR15,M000133,minority,00735,,Edward J. Markey,4
SSFR15,C000141,minority,00174,Ex Officio,Benjamin L. Cardin,5
SSAP14,H001061,majority,02079,Chairman,John Hoeven,1
SSAP14,C000567,majority,00213,,Thad Cochran,2
SSAP14,S000320,majority,01049,,Richard C. Shelby,3
SSAP14,M001153,majority,01694,,Lisa Murkowski,4
SSAP14,G000359,majority,00452,,Lindsey Graham,5
SSAP14,C001075,majority,01925,,Bill Cassidy,6
SSAP14,S001181,minority,01901,Ranking Member,Jeanne Shaheen,1
SSAP14,L000174,minority,01383,,Patrick J. Leahy,2
SSAP14,M001111,minority,01409,,Patty Murray,3
SSAP14,T000464,minority,01829,,Jon Tester,4
SSAP14,B001230,minority,01558,,Tammy Baldwin,5
SSAP14,M000702,minority,00802,Ex Officio,Barbara A. Mikulski,6
SPAG,C001035,majority,01541,Chairman,Susan M. Collins,1
SPAG,H000338,majority,01351,,Orrin G. Hatch,2
SPAG,K000360,majority,01647,,Mark Kirk,3
SPAG,F000444,majority,01633,,Jeff Flake,4
SPAG,S001184,majority,02056,,Tim Scott,5
SPAG,C001071,majority,01825,,Bob Corker,6
SPAG,H001041,majority,01863,,Dean Heller,7
SPAG,C001095,majority,02098,,Tom Cotton,8
SPAG,P000612,majority,02286,,David Perdue,9
SPAG,T000476,majority,02291,,Thom Tillis,10
SPAG,S001197,majority,02289,,Ben Sasse,11
SPAG,M001170,minority,01820,Ranking Member,Claire McCaskill,1
SPAG,N000032,minority,00859,,Bill Nelson,2
SPAG,C001070,minority,01828,,"Robert P. Casey, Jr.",3
SPAG,W000802,minority,01823,,Sheldon Whitehouse,4
SPAG,G000555,minority,01866,,Kirsten E. Gillibrand,5
SPAG,B001277,minority,02076,,Richard Blumenthal,6
SPAG,D000607,minority,01850,,Joe Donnelly,7
SPAG,W000817,minority,02182,,Elizabeth Warren,8
SPAG,K000384,minority,02176,,Tim Kaine,9
HSAS25,T000463,majority,01741,Chair,Michael R. Turner,1
HSAS25,L000554,majority,00699,,Frank A. LoBiondo,2
HSAS25,F000456,majority,01924,,John Fleming,3
HSAS25,G000564,majority,02043,,Christopher P. Gibson,4
HSAS25,C001094,majority,02103,Vice Chair,Paul Cook,5
HSAS25,W000815,majority,02152,,Brad R. Wenstrup,6
HSAS25,W000813,majority,02128,,Jackie Walorski,7
HSAS25,G000546,majority,01656,,Sam Graves,8
HSAS25,M001197,majority,02225,,Martha McSally,9
HSAS25,K000387,majority,02228,,Stephen Knight,10
HSAS25,M001193,majority,02258,,Thomas MacArthur,11
HSAS25,J000255,majority,00612,,Walter B. Jones,12
HSAS25,W000795,majority,01688,,Joe Wilson,13
HSAS25,S000030,minority,01522,Ranking Member,Loretta Sanchez,1
HSAS25,T000465,minority,01884,,Niki Tsongas,2
HSAS25,J000288,minority,01843,,"Henry C. ""Hank"" Johnson Jr.",3
HSAS25,D000622,minority,02123,,Tammy Duckworth,4
HSAS25,V000131,minority,02166,,Marc A. Veasey,5
HSAS25,W000799,minority,01856,,Timothy J. Walz,6
HSAS25,N000188,minority,02202,,Donald Norcross,7
HSAS25,G000574,minority,02226,,Ruben Gallego,8
HSAS25,T000473,minority,02240,,Mark Takai,9
HSAS25,G000575,minority,02234,,Gwen Graham,10
HSAS25,M001196,minority,02246,,Seth Moulton,11
SSJU23,F000444,majority,01633,Chairman,Jeff Flake,1
SSJU23,H000338,majority,01351,,Orrin G. Hatch,2
SSJU23,P000612,majority,02286,,David Perdue,3
SSJU23,L000577,majority,02080,,Mike Lee,4
SSJU23,T000476,majority,02291,,Thom Tillis,5
SSJU23,G000359,majority,00452,,Lindsey Graham,6
SSJU23,F000457,minority,01969,Ranking Member,Al Franken,1
SSJU23,F000062,minority,01332,,Dianne Feinstein,2
SSJU23,S000148,minority,01036,,Charles E. Schumer,3
SSJU23,W000802,minority,01823,,Sheldon Whitehouse,4
SSJU23,C001088,minority,01984,,Christopher A. Coons,5
SSHR12,E000285,majority,01542,Chairman,Michael B. Enzi,1
SSHR12,B001135,majority,00153,,Richard Burr,2
SSHR12,C001035,majority,01541,,Susan M. Collins,3
SSHR12,K000360,majority,01647,,Mark Kirk,4
SSHR12,S001184,majority,02056,,Tim Scott,5
SSHR12,H000338,majority,01351,,Orrin G. Hatch,6
SSHR12,R000307,majority,00968,,Pat Roberts,7
SSHR12,C001075,majority,01925,,Bill Cassidy,8
SSHR12,M001153,majority,01694,,Lisa Murkowski,9
SSHR12,A000360,majority,01695,Ex Officio,Lamar Alexander,10
SSHR12,S000033,minority,01010,Ranking Member,Bernard Sanders,1
SSHR12,M000702,minority,00802,,Barbara A. Mikulski,2
SSHR12,B001267,minority,01965,,Michael F. Bennet,3
SSHR12,W000802,minority,01823,,Sheldon Whitehouse,4
SSHR12,B001230,minority,01558,,Tammy Baldwin,5
SSHR12,M001169,minority,01837,,Christopher Murphy,6
SSHR12,W000817,minority,02182,,Elizabeth Warren,7
SSHR12,M001111,minority,01409,Ex Officio,Patty Murray,8
HLIG04,H001055,majority,02040,Chair,Joseph J. Heck,1
HLIG04,M001144,majority,01685,,Jeff Miller,2
HLIG04,R000435,majority,00985,,Ileana Ros-Lehtinen,3
HLIG04,T000463,majority,01741,,Michael R. Turner,4
HLIG04,W000815,majority,02152,,Brad R. Wenstrup,5
HLIG04,S001192,majority,02168,,Chris Stewart,6
HLIG04,S001185,minority,01988,Ranking Member,Terri A. Sewell,1
HLIG04,G000535,minority,00478,,Luis V. Gutiérrez,2
HLIG04,S001193,minority,02104,,Eric Swalwell,3
HLIG04,M001191,minority,02117,,Patrick Murphy,4
SSEV15,S001198,majority,02290,Chairman,Daniel Sullivan,1
SSEV15,B001261,majority,01881,,John Barrasso,2
SSEV15,C001047,majority,01676,,Shelley Moore Capito,3
SSEV15,B001236,majority,01687,,John Boozman,4
SSEV15,S001141,majority,01548,,Jeff Sessions,5
SSEV15,W000437,majority,01226,,Roger F. Wicker,6
SSEV15,F000463,majority,02179,,Deb Fischer,7
SSEV15,R000605,majority,02288,,Mike Rounds,8
SSEV15,I000024,majority,00583,Ex Officio,James M. Inhofe,9
SSEV15,W000802,minority,01823,Ranking Member,Sheldon Whitehouse,1
SSEV15,C000174,minority,00179,,Thomas R. Carper,2
SSEV15,C000141,minority,00174,,Benjamin L. Cardin,3
SSEV15,S000033,minority,01010,,Bernard Sanders,4
SSEV15,G000555,minority,01866,,Kirsten E. Gillibrand,5
SSEV15,B001288,minority,02194,,Cory A. Booker,6
SSEV15,M000133,minority,00735,,Edward J. Markey,7
SSEV15,B000711,minority,00116,Ex Officio,Barbara Boxer,8
HSIF18,S000364,majority,01527,Chair,John Shimkus,1
HSIF18,H001045,majority,01933,Vice Chair,Gregg Harper,2
HSIF18,W000413,majority,01222,,Ed Whitfield,3
HSIF18,P000373,majority,01514,,Joseph R. Pitts,4
HSIF18,M001151,majority,01744,,Tim Murphy,5
HSIF18,L000566,majority,01885,,Robert E. Latta,6
HSIF18,M001180,majority,02074,,David B. McKinley,7
HSIF18,J000292,majority,02046,,Bill Johnson,8
HSIF18,B001275,majority,02018,,Larry Bucshon,9
HSIF18,F000461,majority,02065,,Bill Flores,10
HSIF18,H001067,majority,02140,,Richard Hudson,11
HSIF18,C001096,majority,02144,,Kevin Cramer,12
HSIF18,U000031,majority,01177,Ex Officio,Fred Upton,13
HSIF18,T000469,minority,01942,Ranking Member,Paul Tonko,1
HSIF18,S001180,minority,01950,,Kurt Schrader,2
HSIF18,G000410,minority,00462,,Gene Green,3
HSIF18,D000197,minority,01479,,Diana DeGette,4
HSIF18,C001036,minority,01471,,Lois Capps,5
HSIF18,D000482,minority,00316,,Michael F. Doyle,6
HSIF18,M001166,minority,01832,,Jerry McNerney,7
HSIF18,C001097,minority,02107,,Tony Cárdenas,8
HSIF18,P000034,minority,00887,Ex Officio,Frank Pallone Jr.,9
SSAP16,S000320,majority,01049,Chairman,Richard C. Shelby,1
SSAP16,A000360,majority,01695,,Lamar Alexander,2
SSAP16,M001153,majority,01694,,Lisa Murkowski,3
SSAP16,C001035,majority,01541,,Susan M. Collins,4
SSAP16,G000359,majority,00452,,Lindsey Graham,5
SSAP16,K000360,majority,01647,,Mark Kirk,6
SSAP16,B001236,majority,01687,,John Boozman,7
SSAP16,C001047,majority,01676,,Shelley Moore Capito,8
SSAP16,L000575,majority,02050,,James Lankford,9
SSAP16,C000567,majority,00213,Ex Officio,Thad Cochran,10
SSAP16,M000702,minority,00802,Ranking Member,Barbara A. Mikulski,1
SSAP16,L000174,minority,01383,,Patrick J. Leahy,2
SSAP16,F000062,minority,01332,,Dianne Feinstein,3
SSAP16,R000122,minority,00949,,Jack Reed,4
SSAP16,S001181,minority,01901,,Jeanne Shaheen,5
SSAP16,C001088,minority,01984,,Christopher A. Coons,6
SSAP16,B001230,minority,01558,,Tammy Baldwin,7
SSAP16,M001169,minority,01837,,Christopher Murphy,8
SSFR14,P000612,majority,02286,Chairman,David Perdue,1
SSFR14,R000584,majority,01896,,James E. Risch,2
SSFR14,I000055,majority,01608,,Johnny Isakson,3
SSFR14,J000293,majority,02086,,Ron Johnson,4
SSFR14,P000603,majority,02082,,Rand Paul,5
SSFR14,C001071,majority,01825,Ex Officio,Bob Corker,6
SSFR14,K000384,minority,02176,Ranking Member,Tim Kaine,1
SSFR14,B000711,minority,00116,,Barbara Boxer,2
SSFR14,C001088,minority,01984,,Christopher A. Coons,3
SSFR14,M001169,minority,01837,,Christopher Murphy,4
SSFR14,C000141,minority,00174,Ex Officio,Benjamin L. Cardin,5
HSJU,G000289,majority,00446,Chair,Bob Goodlatte,1
HSJU,S000244,majority,01041,,F. James Sensenbrenner Jr.,2
HSJU,S000583,majority,01075,,Lamar Smith,3
HSJU,C000266,majority,00186,,Steve Chabot,4
HSJU,I000056,majority,01640,,Darrell E. Issa,5
HSJU,F000445,majority,01683,,J. Randy Forbes,6
HSJU,K000362,majority,01724,,Steve King,7
HSJU,F000448,majority,01707,,Trent Franks,8
HSJU,G000552,majority,01801,,Louie Gohmert,9
HSJU,J000289,majority,01868,,Jim Jordan,10
HSJU,P000592,majority,01802,,Ted Poe,11
HSJU,C001076,majority,01956,,Jason Chaffetz,12
HSJU,M001179,majority,02053,,Tom Marino,13
HSJU,G000566,majority,02058,,Trey Gowdy,14
HSJU,L000573,majority,02011,,Raúl R. Labrador,15
HSJU,F000460,majority,02067,,Blake Farenthold,16
HSJU,C001093,majority,02121,,Doug Collins,17
HSJU,D000621,majority,02116,,Ron DeSantis,18
HSJU,W000820,majority,02232,,Mimi Walters,19
HSJU,B001297,majority,02233,,Ken Buck,20
HSJU,R000601,majority,02268,,John Ratcliffe,21
HSJU,T000475,majority,02250,,David A. Trott,22
HSJU,B001293,majority,02249,,Mike Bishop,23
HSJU,C000714,minority,00229,Ranking Member,John Conyers Jr.,1
HSJU,N000002,minority,00850,,Jerrold Nadler,2
HSJU,L000397,minority,00701,,Zoe Lofgren,3
HSJU,J000032,minority,00588,,Sheila Jackson Lee,4
HSJU,C001068,minority,01878,,Steve Cohen,5
HSJU,J000288,minority,01843,,"Henry C. ""Hank"" Johnson Jr.",6
HSJU,P000596,minority,01953,,Pedro R. Pierluisi,7
HSJU,C001080,minority,01970,,Judy Chu,8
HSJU,D000610,minority,01976,,Theodore E. Deutch,9
HSJU,G000535,minority,00478,,Luis V. Gutiérrez,10
HSJU,B001270,minority,01996,,Karen Bass,11
HSJU,R000588,minority,02023,,Cedric L. Richmond,12
HSJU,D000617,minority,02096,,Suzan K. DelBene,13
HSJU,J000294,minority,02149,,Hakeem S. Jeffries,14
HSJU,C001084,minority,02055,,David N. Cicilline,15
HSJU,P000608,minority,02113,,Scott H. Peters,16
SSAS14,C001095,majority,02098,Chairman,Tom Cotton,1
SSAS14,I000024,majority,00583,,James M. Inhofe,2
SSAS14,S001141,majority,01548,,Jeff Sessions,3
SSAS14,W000437,majority,01226,,Roger F. Wicker,4
SSAS14,R000605,majority,02288,,Mike Rounds,5
SSAS14,E000295,majority,02283,,Joni Ernst,6
SSAS14,S001198,majority,02290,,Daniel Sullivan,7
SSAS14,L000577,majority,02080,,Mike Lee,8
SSAS14,M000303,majority,00754,Ex Officio,John McCain,9
SSAS14,M001183,minority,01983,Ranking Member,"Joe Manchin, III",1
SSAS14,M001170,minority,01820,,Claire McCaskill,2
SSAS14,G000555,minority,01866,,Kirsten E. Gillibrand,3
SSAS14,B001277,minority,02076,,Richard Blumenthal,4
SSAS14,D000607,minority,01850,,Joe Donnelly,5
SSAS14,H001042,minority,01844,,Mazie K. Hirono,6
SSAS14,H001046,minority,01937,,Martin Heinrich,7
SSAS14,R000122,minority,00949,Ex Officio,Jack Reed,8
HSGO27,J000289,majority,01868,Chair,Jim Jordan,1
HSGO27,W000798,majority,01855,,Tim Walberg,2
HSGO27,D000616,majority,02062,,Scott DesJarlais,3
HSGO27,G000566,majority,02058,,Trey Gowdy,4
HSGO27,L000571,majority,01960,,Cynthia M. Lummis,5
HSGO27,M001187,majority,02142,,Mark Meadows,6
HSGO27,D000621,majority,02116,,Ron DeSantis,7
HSGO27,M001182,majority,02059,Vice Chair,Mick Mulvaney,8
HSGO27,W000819,majority,02255,,Mark Walker,9
HSGO27,H001071,majority,02237,,Jody B. Hice,10
HSGO27,C001103,majority,02236,,"Earl L. ""Buddy"" Carter",11
HSGO27,C001090,minority,02159,Ranking Member,Matt Cartwright,1
HSGO27,N000147,minority,00868,,Eleanor Holmes Norton,2
HSGO27,B001296,minority,02267,,Brendan F. Boyle,3
HSGO27,W000822,minority,02259,,Bonnie Watson Coleman,4
HSGO27,D000623,minority,02227,,Mark DeSaulnier,5
HSGO27,C000754,minority,00231,,Jim Cooper,6
HSGO27,L000580,minority,02146,,Michelle Lujan Grisham,7
HSFA07,D000615,majority,02057,Chair,Jeff Duncan,1
HSFA07,S000522,majority,01071,,Christopher H. Smith,2
HSFA07,R000435,majority,00985,,Ileana Ros-Lehtinen,3
HSFA07,M001157,majority,01804,,Michael T. McCaul,4
HSFA07,S000018,majority,01009,,Matt Salmon,5
HSFA07,D000621,majority,02116,,Ron DeSantis,6
HSFA07,Y000065,majority,02115,,Ted S. Yoho,7
HSFA07,D000625,majority,02293,,Daniel M. Donovan Jr.,8
HSFA07,S001165,minority,01818,Ranking Member,Albio Sires,1
HSFA07,C001091,minority,02163,,Joaquin Castro,2
HSFA07,K000385,minority,02190,,Robin L. Kelly,3
HSFA07,M001137,minority,01506,,Gregory W. Meeks,4
HSFA07,G000556,minority,01914,,Alan Grayson,5
HSFA07,L000579,minority,02111,,Alan S. Lowenthal,6
SSCM20,M000934,majority,01507,Chairman,Jerry Moran,1
SSCM20,B000575,majority,01464,,Roy Blunt,2
SSCM20,C001098,majority,02175,,Ted Cruz,3
SSCM20,F000463,majority,02179,,Deb Fischer,4
SSCM20,H001041,majority,01863,,Dean Heller,5
SSCM20,G000562,majority,01998,,Cory Gardner,6
SSCM20,D000618,majority,02138,,Steve Daines,7
SSCM20,T000250,majority,01534,Ex Officio,John Thune,8
SSCM20,B001277,minority,02076,Ranking Member,Richard Blumenthal,1
SSCM20,M001170,minority,01820,,Claire McCaskill,2
SSCM20,K000367,minority,01826,,Amy Klobuchar,3
SSCM20,M000133,minority,00735,,Edward J. Markey,4
SSCM20,B001288,minority,02194,,Cory A. Booker,5
SSCM20,U000039,minority,01567,,Tom Udall,6
SSCM20,N000032,minority,00859,Ex Officio,Bill Nelson,7
HSPW05,L000554,majority,00699,Chair,Frank A. LoBiondo,1
HSPW05,Y000033,majority,01256,,Don Young,2
HSPW05,D000533,majority,00322,,John J. Duncan Jr.,3
HSPW05,M000689,majority,00800,,John L. Mica,4
HSPW05,G000546,majority,01656,,Sam Graves,5
HSPW05,M001150,majority,01731,,Candice S. Miller,6
HSPW05,F000460,majority,02067,,Blake Farenthold,7
HSPW05,H001051,majority,02044,,Richard L. Hanna,8
HSPW05,R000587,majority,02073,,Reid J. Ribble,9
HSPW05,M001187,majority,02142,,Mark Meadows,10
HSPW05,D000619,majority,02126,,Rodney Davis,11
HSPW05,S000051,majority,01012,,Mark Sanford,12
HSPW05,W000810,majority,02008,,Rob Woodall,13
HSPW05,R000592,majority,02017,,Todd Rokita,14
HSPW05,C001106,majority,02266,,Ryan A. Costello,15
HSPW05,W000820,majority,02232,,Mimi Walters,16
HSPW05,C001105,majority,02273,,Barbara Comstock,17
HSPW05,C001107,majority,02235,,Carlos Curbelo,18
HSPW05,Z000017,majority,02261,,Lee M. Zeldin,19
HSPW05,S001154,majority,01681,Ex Officio,Bill Shuster,20
HSPW05,L000560,minority,01675,Ranking Member,Rick Larsen,1
HSPW05,N000147,minority,00868,,Eleanor Holmes Norton,2
HSPW05,J000126,minority,00599,,Eddie Bernice Johnson,3
HSPW05,L000563,minority,01781,,Daniel Lipinski,4
HSPW05,C001072,minority,01889,,André Carson,5
HSPW05,K000368,minority,01907,,Ann Kirkpatrick,6
HSPW05,T000468,minority,01940,,Dina Titus,7
HSPW05,M001185,minority,02150,,Sean Patrick Maloney,8
HSPW05,B001286,minority,02127,,Cheri Bustos,9
HSPW05,B001285,minority,02106,,Julia Brownley,10
HSPW05,C001037,minority,01564,,Michael E. Capuano,11
HSPW05,C001068,minority,01878,,Steve Cohen,12
HSPW05,N000127,minority,00867,,Richard M. Nolan,13
HSPW05,G000559,minority,01973,,John Garamendi,14
HSPW05,D000191,minority,00279,Ex Officio,Peter A. DeFazio,15
SSAP17,M001153,majority,01694,Chairman,Lisa Murkowski,1
SSAP17,A000360,majority,01695,,Lamar Alexander,2
SSAP17,C000567,majority,00213,,Thad Cochran,3
SSAP17,B000575,majority,01464,,Roy Blunt,4
SSAP17,H001061,majority,02079,,John Hoeven,5
SSAP17,M000355,majority,01395,,Mitch McConnell,6
SSAP17,D000618,majority,02138,,Steve Daines,7
SSAP17,C001075,majority,01925,,Bill Cassidy,8
SSAP17,U000039,minority,01567,Ranking Member,Tom Udall,1
SSAP17,F000062,minority,01332,,Dianne Feinstein,2
SSAP17,L000174,minority,01383,,Patrick J. Leahy,3
SSAP17,R000122,minority,00949,,Jack Reed,4
SSAP17,T000464,minority,01829,,Jon Tester,5
SSAP17,M001176,minority,01900,,Jeff Merkley,6
SSAP17,M000702,minority,00802,Ex Officio,Barbara A. Mikulski,7
HLZI,G000566,majority,02058,Chair,Trey Gowdy,1
HLZI,W000796,majority,01779,,Lynn A. Westmoreland,2
HLZI,J000289,majority,01868,,Jim Jordan,3
HLZI,R000580,majority,01848,,Peter J. Roskam,4
HLZI,P000602,majority,02022,,Mike Pompeo,5
HLZI,R000591,majority,01986,,Martha Roby,6
HLZI,B001284,majority,02129,,Susan W. Brooks,7
HLZI,C000984,minority,00256,Ranking Member,Elijah E. Cummings,1
HLZI,S000510,minority,01528,,Adam Smith,2
HLZI,S001150,minority,01635,,Adam B. Schiff,3
HLZI,S001156,minority,01757,,Linda T. Sánchez,4
HLZI,D000622,minority,02123,,Tammy Duckworth,5
HSAP06,C000059,majority,00165,Chair,Ken Calvert,1
HSAP06,S001148,majority,01590,Vice Chair,Michael K. Simpson,2
HSAP06,C001053,majority,01742,,Tom Cole,3
HSAP06,J000295,majority,02154,,David P. Joyce,4
HSAP06,S001192,majority,02168,,Chris Stewart,5
HSAP06,A000369,majority,02090,,Mark E. Amodei,6
HSAP06,J000297,majority,02278,,Evan H. Jenkins,7
HSAP06,M001143,minority,01653,Ranking Member,Betty McCollum,1
HSAP06,P000597,minority,01927,,Chellie Pingree,2
HSAP06,K000381,minority,02169,,Derek Kilmer,3
HSAP06,I000057,minority,01663,,Steve Israel,4
HSSM26,R000600,majority,02222,Chair,Aumua Amata Coleman Radewagen,1
HSSM26,L000569,majority,01931,,Blaine Luetkemeyer,2
HSSM26,R000597,majority,02160,,Tom Rice,3
HSSM26,C001107,majority,02235,,Carlos Curbelo,4
HSSM26,B001295,majority,02243,,Mike Bost,5
HSSM26,M001196,minority,02246,Ranking Member,Seth Moulton,1
SSBK04,C000880,majority,00250,Chairman,Mike Crapo,1
SSBK04,C001071,majority,01825,,Bob Corker,2
SSBK04,V000127,majority,01609,,David Vitter,3
SSBK04,T000461,majority,02085,,Patrick J. Toomey,4
SSBK04,K000360,majority,01647,,Mark Kirk,5
SSBK04,S001184,majority,02056,,Tim Scott,6
SSBK04,S001197,majority,02289,,Ben Sasse,7
SSBK04,M000934,majority,01507,,Jerry Moran,8
SSBK04,S000320,majority,01049,Ex Officio,Richard C. Shelby,9
SSBK04,W000805,minority,01897,Ranking Member,Mark R. Warner,1
SSBK04,R000122,minority,00949,,Jack Reed,2
SSBK04,S000148,minority,01036,,Charles E. Schumer,3
SSBK04,M000639,minority,00791,,Robert Menendez,4
SSBK04,T000464,minority,01829,,Jon Tester,5
SSBK04,W000817,minority,02182,,Elizabeth Warren,6
SSBK04,D000607,minority,01850,,Joe Donnelly,7
SSBK04,B000944,minority,00136,Ex Officio,Sherrod Brown,8
SSAS17,G000359,majority,00452,Chairman,Lindsey Graham,1
SSAS17,W000437,majority,01226,,Roger F. Wicker,2
